#COD_MUNICIPIO_CADMU,NOME_MUNICIPIO,COD_MUNICIPIO_IBGE,COD_UF,NOME_UF,COD_UF_IBGE
33716,PEDRAS GRANDES,4212403,SC,SANTA CATARINA,42
56717,SÃO FRANCISCO DO GUAPORÉ,1101492,RO,RONDÔNIA,11
57008,BOM LUGAR,2102077,MA,MARANHÃO,21
23939,SÃO VALENTIM,4319703,RS,RIO GRANDE DO SUL,43
34409,VILHENA,1100304,RO,RONDÔNIA,11
23575,SALVADOR DO SUL,4316501,RS,RIO GRANDE DO SUL,43
36012,ITAJUÍPE,2915502,BA,BAHIA,29
11831,TERESINA,2211001,PI,PIAUÍ,22
5830,CHORROCHÓ,2907707,BA,BAHIA,29
30616,DORES DO TURVO,3123304,MG,MINAS GERAIS,31
19163,SÃO CAITANO,2613107,PE,PERNAMBUCO,26
48103,ALGODÃO DE JANDAÍRA,2500577,PB,PARAÍBA,25
9520,ITABIRITO,3131901,MG,MINAS GERAIS,31
34650,EMBU DAS ARTES,3515004,SP,SÃO PAULO,35
45357,HARMONIA,4309555,RS,RIO GRANDE DO SUL,43
56470,ITAUBAL,1600253,AP,AMAPÁ,16
24299,SÃO JOSÉ DO ALEGRE,3163201,MG,MINAS GERAIS,31
18078,ESCADA,2605202,PE,PERNAMBUCO,26
17017,INAJÁ,2607000,PE,PERNAMBUCO,26
3629,NOVA TIMBOTEUA,1505007,PA,PARÁ,15
33709,AÇU,2400208,RN,RIO GRANDE DO NORTE,24
13853,CURITIBA,4106902,PR,PARANÁ,41
53813,VERDELÂNDIA,3171030,MG,MINAS GERAIS,31
38247,SERRA TALHADA,2613909,PE,PERNAMBUCO,26
16056,VERA CRUZ,4322707,RS,RIO GRANDE DO SUL,43
33156,VALINHOS,3556206,SP,SÃO PAULO,35
49188,VARGEM,3556354,SP,SÃO PAULO,35
27234,CUNHA PORÃ,4204707,SC,SANTA CATARINA,42
30348,MONTE ALEGRE DO PIAUÍ,2206605,PI,PIAUÍ,22
50555,PROFESSOR JAMIL,5218391,GO,GOIÁS,52
26118,CORONEL PACHECO,3119609,MG,MINAS GERAIS,31
21649,MONTES ALTOS,2107001,MA,MARANHÃO,21
6657,ATALÉIA,3104700,MG,MINAS GERAIS,31
26015,MOCAJUBA,1504604,PA,PARÁ,15
39686,DOM JOAQUIM,3122603,MG,MINAS GERAIS,31
53552,ROSÁRIO DA LIMEIRA,3156452,MG,MINAS GERAIS,31
3849,NOVA ERA,3144706,MG,MINAS GERAIS,31
24529,PARAÍSO DO NORTE,4118006,PR,PARANÁ,41
3674,CONCEIÇÃO DO TOCANTINS,1705607,TO,TOCANTINS,17
10818,PAVÃO,3148509,MG,MINAS GERAIS,31
22648,ITAITUBA,1503606,PA,PARÁ,15
39002,AIQUARA,2900603,BA,BAHIA,29
51224,SÃO DOMINGOS DO ARAGUAIA,1507151,PA,PARÁ,15
45979,SOBRADINHO,2930774,BA,BAHIA,29
4903,LUIZ ALVES,4210001,SC,SANTA CATARINA,42
53071,CRISÓLITA,3120151,MG,MINAS GERAIS,31
5380,TAIÚVA,3553203,SP,SÃO PAULO,35
33383,MAMBORÊ,4114005,PR,PARANÁ,41
16898,ALMENARA,3101706,MG,MINAS GERAIS,31
11642,LENÇÓIS,2919306,BA,BAHIA,29
38618,CÍCERO DANTAS,2907806,BA,BAHIA,29
4628,GUZOLÂNDIA,3518909,SP,SÃO PAULO,35
28831,GARÇA,3516705,SP,SÃO PAULO,35
23317,LAVÍNIA,3526506,SP,SÃO PAULO,35
50517,CHAPADÃO DO CÉU,5205471,GO,GOIÁS,52
23472,CAMPINA DA LAGOA,4103909,PR,PARANÁ,41
47922,SOSSÊGO,2516151,PB,PARAÍBA,25
43809,EDEALINA,5207352,GO,GOIÁS,52
37815,JAPARATINGA,2703601,AL,ALAGOAS,27
18384,MUTUÍPE,2922409,BA,BAHIA,29
46978,CACAULÂNDIA,1100601,RO,RONDÔNIA,11
6042,ALAGOA NOVA,2500403,PB,PARAÍBA,25
28109,SANTA BRANCA,3546009,SP,SÃO PAULO,35
34715,ANTÔNIO JOÃO,5000906,MS,MATO GROSSO DO SUL,50
49700,PONTE ALTA DO NORTE,4213351,SC,SANTA CATARINA,42
27605,SÃO JERÔNIMO DA SERRA,4124707,PR,PARANÁ,41
31842,BUJARU,1501907,PA,PARÁ,15
1999,SANTA INÊS,2927903,BA,BAHIA,29
31677,RUY BARBOSA,2927200,BA,BAHIA,29
16544,PIMENTEIRAS,2208106,PI,PIAUÍ,22
2273,PACOTI,2309805,CE,CEARÁ,23
49748,SANGÃO,4215455,SC,SANTA CATARINA,42
11532,IELMO MARINHO,2404606,RN,RIO GRANDE DO NORTE,24
46727,CARIRI DO TOCANTINS,1703867,TO,TOCANTINS,17
37231,SÃO JOSÉ DA LAJE,2708303,AL,ALAGOAS,27
38807,RIO DE CONTAS,2926707,BA,BAHIA,29
24093,SACRAMENTO,3156908,MG,MINAS GERAIS,31
40637,CUITEGI,2505204,PB,PARAÍBA,25
24457,SABOEIRO,2311900,CE,CEARÁ,23
11910,IGARATINGA,3130200,MG,MINAS GERAIS,31
17086,JOANÓPOLIS,3525508,SP,SÃO PAULO,35
45522,ÁGUA SANTA,4300059,RS,RIO GRANDE DO SUL,43
30836,LONDRINA,4113700,PR,PARANÁ,41
32896,BARRA DE SANTO ANTÔNIO,2700508,AL,ALAGOAS,27
25535,ELESBÃO VELOSO,2203503,PI,PIAUÍ,22
41825,RIO MARIA,1506161,PA,PARÁ,15
6664,ITAGUATINS,1710706,TO,TOCANTINS,17
23025,GUARAMIRIM,4206504,SC,SANTA CATARINA,42
30032,FLORIANO,2203909,PI,PIAUÍ,22
16087,PEQUERI,3149507,MG,MINAS GERAIS,31
21917,PORTO,2208502,PI,PIAUÍ,22
1717,SÃO MIGUEL ARCANJO,3550209,SP,SÃO PAULO,35
50562,ALTO HORIZONTE,5200555,GO,GOIÁS,52
8363,NIPOÃ,3532702,SP,SÃO PAULO,35
20475,PEQUI,3149606,MG,MINAS GERAIS,31
35374,DONA FRANCISCA,4306700,RS,RIO GRANDE DO SUL,43
36139,JURUAIA,3136900,MG,MINAS GERAIS,31
41038,MUNDO NOVO,5214051,GO,GOIÁS,52
31206,ARIPUANÃ,5101407,MT,MATO GROSSO,51
57170,BERNARDO DO MEARIM,2101939,MA,MARANHÃO,21
34980,COUTO MAGALHÃES,1706001,TO,TOCANTINS,17
51592,SANTA CARMEM,5107248,MT,MATO GROSSO,51
36672,CABACEIRAS,2503100,PB,PARAÍBA,25
7649,SÃO DOMINGOS DO PRATA,3161007,MG,MINAS GERAIS,31
13451,PRATA DO PIAUÍ,2208601,PI,PIAUÍ,22
28020,SÃO JOSÉ DO EGITO,2613602,PE,PERNAMBUCO,26
42415,CAPELA DO ALTO ALEGRE,2906857,BA,BAHIA,29
4178,PRINCESA ISABEL,2512309,PB,PARAÍBA,25
53253,JENIPAPO DE MINAS,3135456,MG,MINAS GERAIS,31
41179,CAFELÂNDIA,4103453,PR,PARANÁ,41
56906,LAGO DOS RODRIGUES,2105948,MA,MARANHÃO,21
21027,PIMENTA,3150505,MG,MINAS GERAIS,31
13884,NUPORANGA,3533601,SP,SÃO PAULO,35
23678,CAPISTRANO,2302909,CE,CEARÁ,23
35570,AREIA,2501104,PB,PARAÍBA,25
32827,SÃO FRANCISCO DO PARÁ,1507409,PA,PARÁ,15
52735,BERIZAL,3106655,MG,MINAS GERAIS,31
13310,ARAGOIÂNIA,5201801,GO,GOIÁS,52
13121,IPAUSSU,3520905,SP,SÃO PAULO,35
1054,JARINU,3525201,SP,SÃO PAULO,35
16094,PEÇANHA,3148608,MG,MINAS GERAIS,31
18597,MANICORÉ,1302702,AM,AMAZONAS,13
1968,NAVIRAÍ,5005707,MS,MATO GROSSO DO SUL,50
11680,SENADOR JOSÉ PORFÍRIO,1507805,PA,PARÁ,15
32195,SÃO JOÃO DO IVAÍ,4125001,PR,PARANÁ,41
27045,ITAPIÚNA,2306504,CE,CEARÁ,23
9290,PRIMEIRA CRUZ,2109403,MA,MARANHÃO,21
35123,PORTO XAVIER,4315107,RS,RIO GRANDE DO SUL,43
17079,PORTO VITÓRIA,4120309,PR,PARANÁ,41
43359,NOVA BRASILÂNDIA D'OESTE,1100148,RO,RONDÔNIA,11
29153,MEDEIROS,3141306,MG,MINAS GERAIS,31
39992,IPIXUNA,1301803,AM,AMAZONAS,13
30355,PONTE ALTA,4213302,SC,SANTA CATARINA,42
32212,PARINTINS,1303403,AM,AMAZONAS,13
53064,CÓRREGO FUNDO,3119955,MG,MINAS GERAIS,31
42161,FIGUEIRA,4107751,PR,PARANÁ,41
24866,PEDRA DO ANTA,3148806,MG,MINAS GERAIS,31
44729,BOM JESUS DO TOCANTINS,1501576,PA,PARÁ,15
24598,ABELARDO LUZ,4200101,SC,SANTA CATARINA,42
43531,TEJUÇUOCA,2313351,CE,CEARÁ,23
29768,RIBEIRA,3542800,SP,SÃO PAULO,35
47434,LAGOA DO SÍTIO,2205599,PI,PIAUÍ,22
14106,QUIXADÁ,2311306,CE,CEARÁ,23
5500,CACHOEIRA PAULISTA,3508603,SP,SÃO PAULO,35
16991,INÁCIO MARTINS,4110201,PR,PARANÁ,41
48378,SANTA MARIA DO OESTE,4123857,PR,PARANÁ,41
16733,PLANALTINA,5217609,GO,GOIÁS,52
28264,SÃO SEBASTIÃO DO CAÍ,4319505,RS,RIO GRANDE DO SUL,43
54719,SAPEZAL,5107875,MT,MATO GROSSO,51
25975,MONTE ALTO,3531308,SP,SÃO PAULO,35
8686,ANTÔNIO PRADO,4300802,RS,RIO GRANDE DO SUL,43
2871,CIDADE GAÚCHA,4105607,PR,PARANÁ,41
18205,ITAMBÉ,4111100,PR,PARANÁ,41
27100,GUAMARÉ,2404507,RN,RIO GRANDE DO NORTE,24
12885,ROSÁRIO DO SUL,4316402,RS,RIO GRANDE DO SUL,43
52388,TUPANCI DO SUL,4322186,RS,RIO GRANDE DO SUL,43
5775,PEDRA PRETA,5106372,MT,MATO GROSSO,51
35202,MOEDA,3142304,MG,MINAS GERAIS,31
2675,GETULINA,3517000,SP,SÃO PAULO,35
33761,LEME,3526704,SP,SÃO PAULO,35
42484,FÁTIMA,2910750,BA,BAHIA,29
43256,IBIRAPUITÃ,4309951,RS,RIO GRANDE DO SUL,43
24419,BARRA DO MENDES,2903003,BA,BAHIA,29
37750,PACAJUS,2309607,CE,CEARÁ,23
18906,NAZARÉ DO PIAUÍ,2206704,PI,PIAUÍ,22
11305,LASTRO,2508406,PB,PARAÍBA,25
9300,TRAJANO DE MORAES,3305901,RJ,RIO DE JANEIRO,33
24433,VÁRZEA GRANDE,5108402,MT,MATO GROSSO,51
26819,ARAPONGA,3103702,MG,MINAS GERAIS,31
54647,CARLINDA,5102793,MT,MATO GROSSO,51
11044,SÃO JOÃO DO PIAUÍ,2210003,PI,PIAUÍ,22
25755,ANTÔNIO MARTINS,2400901,RN,RIO GRANDE DO NORTE,24
37963,PAULO FRONTIN,4118709,PR,PARANÁ,41
35934,ITAPETININGA,3522307,SP,SÃO PAULO,35
9465,ASSIS BRASIL,1200054,AC,ACRE,12
4776,LUÍS GOMES,2407005,RN,RIO GRANDE DO NORTE,24
1755,CARLOS CHAGAS,3113701,MG,MINAS GERAIS,31
37183,SANTARÉM,1506807,PA,PARÁ,15
21106,PIRAQUARA,4119509,PR,PARANÁ,41
3760,CORINTO,3119104,MG,MINAS GERAIS,31
28879,JAGUARUNA,4208807,SC,SANTA CATARINA,42
2125,SAPUCAÍ-MIRIM,3165404,MG,MINAS GERAIS,31
7656,BAGRE,1501105,PA,PARÁ,15
43720,BONFINÓPOLIS,5203559,GO,GOIÁS,52
43892,MORRO AGUDO DE GOIÁS,5213855,GO,GOIÁS,52
25250,BIQUINHAS,3107000,MG,MINAS GERAIS,31
41629,SÃO JOÃO DA BALIZA,1400506,RR,RORAIMA,14
11460,BELO JARDIM,2601706,PE,PERNAMBUCO,26
41258,JARU,1100114,RO,RONDÔNIA,11
1047,PANELAS,2610202,PE,PERNAMBUCO,26
27849,PARAIBUNA,3535606,SP,SÃO PAULO,35
8026,PENEDO,2706703,AL,ALAGOAS,27
28972,IBIRAPUÃ,2912806,BA,BAHIA,29
12270,MIRANORTE,1713304,TO,TOCANTINS,17
9977,PAULO LOPES,4212304,SC,SANTA CATARINA,42
47207,SIGEFREDO PACHECO,2210656,PI,PIAUÍ,22
11367,IBIRUBÁ,4310009,RS,RIO GRANDE DO SUL,43
21371,MONTADAS,2509503,PB,PARAÍBA,25
54300,ARAGUANÃ,2100873,MA,MARANHÃO,21
38845,TIETÊ,3554508,SP,SÃO PAULO,35
3588,GOIANÉSIA,5208608,GO,GOIÁS,52
22174,GRAVATAÍ,4309209,RS,RIO GRANDE DO SUL,43
1566,SANT'ANA DO LIVRAMENTO,4317103,RS,RIO GRANDE DO SUL,43
35752,URÂNIA,3555802,SP,SÃO PAULO,35
54094,CAMPESTRE DA SERRA,4303673,RS,RIO GRANDE DO SUL,43
8325,RIACHO DA CRUZ,2410702,RN,RIO GRANDE DO NORTE,24
4879,AURIFLAMA,3504206,SP,SÃO PAULO,35
16805,ALEXANDRIA,2400505,RN,RIO GRANDE DO NORTE,24
42556,ARATACA,2902252,BA,BAHIA,29
7144,SÃO SEBASTIÃO DA AMOREIRA,4126009,PR,PARANÁ,41
45010,PARAÍSO DO SUL,4314027,RS,RIO GRANDE DO SUL,43
51004,SANTA CRUZ,2612455,PE,PERNAMBUCO,26
38694,TIJUCAS,4218004,SC,SANTA CATARINA,42
25157,VIÇOSA,2414902,RN,RIO GRANDE DO NORTE,24
33015,NAZARENO,3144508,MG,MINAS GERAIS,31
19118,JANDAÍRA,2917904,BA,BAHIA,29
4790,GUARAQUEÇABA,4109500,PR,PARANÁ,41
3351,IMBITUVA,4110102,PR,PARANÁ,41
51358,CANAÃ DOS CARAJÁS,1502152,PA,PARÁ,15
14560,MARAPANIM,1504406,PA,PARÁ,15
45072,SALDANHA MARINHO,4316436,RS,RIO GRANDE DO SUL,43
22734,ITAPEMA,4208302,SC,SANTA CATARINA,42
9829,LUPIONÓPOLIS,4113809,PR,PARANÁ,41
37839,SÃO SEBASTIÃO DA BELA VISTA,3164407,MG,MINAS GERAIS,31
19596,SANTO AMARO DAS BROTAS,2806602,SE,SERGIPE,28
54070,TRABIJU,3554755,SP,SÃO PAULO,35
29706,DIVINO DE SÃO LOURENÇO,3201803,ES,ESPÍRITO SANTO,32
15459,JABOTI,4111704,PR,PARANÁ,41
30719,PORTO VELHO,1100205,RO,RONDÔNIA,11
10928,SANTO INÁCIO DO PIAUÍ,2209500,PI,PIAUÍ,22
17653,IPERÓ,3521002,SP,SÃO PAULO,35
19314,SÃO FRANCISCO DE ASSIS,4318101,RS,RIO GRANDE DO SUL,43
26053,COQUEIRAL,3118700,MG,MINAS GERAIS,31
15019,SANTO ANDRÉ,3547809,SP,SÃO PAULO,35
14285,JACUPIRANGA,3524600,SP,SÃO PAULO,35
4109,JOINVILLE,4209102,SC,SANTA CATARINA,42
48244,BOA ESPERANÇA DO IGUAÇU,4103024,PR,PARANÁ,41
29050,IÇARA,4207007,SC,SANTA CATARINA,42
9630,GUAPORÉ,4309407,RS,RIO GRANDE DO SUL,43
18487,GUARANI DE GOIÁS,5209408,GO,GOIÁS,52
42752,BRASILIA (NUCLEO BANDEIRANTE)         ,,DF,DISTRITO FEDERAL,53
10485,SANTARÉM NOVO,1506906,PA,PARÁ,15
9771,GUARAÍ,1709302,TO,TOCANTINS,17
29304,TERRA NOVA,2615201,PE,PERNAMBUCO,26
40101,FRUTAL,3127107,MG,MINAS GERAIS,31
55550,BENJAMIN CONSTANT DO SUL,4302055,RS,RIO GRANDE DO SUL,43
19723,SANTANA,2928208,BA,BAHIA,29
12012,MIGUELÓPOLIS,3529708,SP,SÃO PAULO,35
21175,ALTOS,2200400,PI,PIAUÍ,22
34942,DOURADOS,5003702,MS,MATO GROSSO DO SUL,50
20499,FEIRA NOVA,2605400,PE,PERNAMBUCO,26
3818,NOVA VIÇOSA,2923001,BA,BAHIA,29
21209,ALPERCATA,3101805,MG,MINAS GERAIS,31
2754,VIANA,3205101,ES,ESPÍRITO SANTO,32
49212,PEROBAL,4118857,PR,PARANÁ,41
16159,TEOFILÂNDIA,2931509,BA,BAHIA,29
41382,DOURADINA,4107256,PR,PARANÁ,41
38113,PEIXE,1716604,TO,TOCANTINS,17
21993,MORRINHOS,5213806,GO,GOIÁS,52
9173,TOMBOS,3169208,MG,MINAS GERAIS,31
25645,ALCOBAÇA,2900801,BA,BAHIA,29
22514,OSCAR BRESSANE,3534500,SP,SÃO PAULO,35
21656,COLUNA,3116803,MG,MINAS GERAIS,31
52058,MORMAÇO,4312427,RS,RIO GRANDE DO SUL,43
20176,IBIAÇÁ,4309803,RS,RIO GRANDE DO SUL,43
5610,AÇUCENA,3100500,MG,MINAS GERAIS,31
25236,UIRAÚNA,2516904,PB,PARAÍBA,25
10887,SÃO MATEUS DO MARANHÃO,2111508,MA,MARANHÃO,21
28398,SÃO DOMINGOS,2806800,SE,SERGIPE,28
17361,NOSSA SENHORA DE LOURDES,2804706,SE,SERGIPE,28
22916,OURO FINO,3146008,MG,MINAS GERAIS,31
4082,TOLEDO,3169109,MG,MINAS GERAIS,31
38254,RESTINGA SÊCA,4315503,RS,RIO GRANDE DO SUL,43
16317,VILA VELHA,3205200,ES,ESPÍRITO SANTO,32
56827,SÃO JOÃO DO CARÚ,2111029,MA,MARANHÃO,21
9692,GUARATINGA,2911808,BA,BAHIA,29
33376,GARANHUNS,2606002,PE,PERNAMBUCO,26
29641,RIACHO DOS CAVALOS,2512804,PB,PARAÍBA,25
15545,GAMELEIRA,2605905,PE,PERNAMBUCO,26
40565,GUAPÉ,3128105,MG,MINAS GERAIS,31
45302,EUGÊNIO DE CASTRO,4307831,RS,RIO GRANDE DO SUL,43
54472,CUNHATAÍ,4204756,SC,SANTA CATARINA,42
42831,INDIAVAÍ,5104500,MT,MATO GROSSO,51
26091,RODEIO BONITO,4315909,RS,RIO GRANDE DO SUL,43
50098,TUNAS DO PARANÁ,4127882,PR,PARANÁ,41
48268,APARECIDA,2500775,PB,PARAÍBA,25
55938,PUGMIL,1718451,TO,TOCANTINS,17
46741,ITAPIRATINS,1710904,TO,TOCANTINS,17
29191,TERRA ROXA,4127403,PR,PARANÁ,41
8208,VESPASIANO,3171204,MG,MINAS GERAIS,31
47544,PATOS DO PIAUÍ,2207777,PI,PIAUÍ,22
50706,APERIBÉ,3300159,RJ,RIO DE JANEIRO,33
20365,TEIXEIRA SOARES,4127007,PR,PARANÁ,41
24426,CAIABU,3508900,SP,SÃO PAULO,35
29672,VILA FLOR,2415008,RN,RIO GRANDE DO NORTE,24
5665,BENJAMIN CONSTANT,1300607,AM,AMAZONAS,13
35879,CRISTAIS PAULISTA,3513207,SP,SÃO PAULO,35
28123,SÃO FÉLIX DO XINGU,1507300,PA,PARÁ,15
42738,BRASILIA (PLANALTINA)                 ,,DF,DISTRITO FEDERAL,53
28817,SÃO TOMÁS DE AQUINO,3165107,MG,MINAS GERAIS,31
54506,FLOR DO SERTÃO,4205357,SC,SANTA CATARINA,42
44475,SONORA,5007935,MS,MATO GROSSO DO SUL,50
47551,QUEIMADA NOVA,2208650,PI,PIAUÍ,22
24794,PENÁPOLIS,3537305,SP,SÃO PAULO,35
19273,SANTA GERTRUDES,3546702,SP,SÃO PAULO,35
31402,ITAGI,2915106,BA,BAHIA,29
20839,MINAÇU,5213087,GO,GOIÁS,52
26620,IRAJUBA,2914208,BA,BAHIA,29
3997,JOAQUIM TÁVORA,4112801,PR,PARANÁ,41
15899,WENCESLAU BRAZ,4128500,PR,PARANÁ,41
22318,PROPRIÁ,2805703,SE,SERGIPE,28
45735,LINDOESTE,4113452,PR,PARANÁ,41
7869,ÓBIDOS,1505106,PA,PARÁ,15
39394,JOÃO CÂMARA,2405801,RN,RIO GRANDE DO NORTE,24
26242,GOIÂNIA,5208707,GO,GOIÁS,52
30984,BREJÕES,2904308,BA,BAHIA,29
52704,CAMPINA DO SIMÃO,4103958,PR,PARANÁ,41
42288,DIAS D'ÁVILA,2910057,BA,BAHIA,29
38388,FELIZ DESERTO,2702702,AL,ALAGOAS,27
1827,SÃO MIGUEL DO GUAMÁ,1507607,PA,PARÁ,15
27650,SÃO MATEUS DO SUL,4125605,PR,PARANÁ,41
2527,MENDONÇA,3529500,SP,SÃO PAULO,35
24268,SÃO FRANCISCO DO GLÓRIA,3161403,MG,MINAS GERAIS,31
50610,SANTA BÁRBARA DO LESTE,3157252,MG,MINAS GERAIS,31
28312,BARRAS,2201200,PI,PIAUÍ,22
29751,RIBEIRÃO PRETO,3543402,SP,SÃO PAULO,35
20358,FERNANDES TOURINHO,3125804,MG,MINAS GERAIS,31
16582,PIEDADE DOS GERAIS,3150406,MG,MINAS GERAIS,31
51152,ÁGUA AZUL DO NORTE,1500347,PA,PARÁ,15
12373,ALCÂNTARAS,2300507,CE,CEARÁ,23
54939,SANTA RITA DO TOCANTINS,1718899,TO,TOCANTINS,17
31110,TRÊS RIOS,3306008,RJ,RIO DE JANEIRO,33
39435,MONSENHOR HIPÓLITO,2206506,PI,PIAUÍ,22
10148,CAMPOS DOS GOYTACAZES,3301009,RJ,RIO DE JANEIRO,33
22741,OURO VELHO,2510600,PB,PARAÍBA,25
47616,ALVORADA DO GURGUÉIA,2200459,PI,PIAUÍ,22
40022,IRAPUÃ,3521507,SP,SÃO PAULO,35
1542,SALGADINHO,2612109,PE,PERNAMBUCO,26
31804,BURITIZAL,3508207,SP,SÃO PAULO,35
14883,SALGUEIRO,2612208,PE,PERNAMBUCO,26
30991,URUÇUÍ,2211209,PI,PIAUÍ,22
9441,AREALVA,3503406,SP,SÃO PAULO,35
9386,ARCOS,3104205,MG,MINAS GERAIS,31
1061,CAMPO FORMOSO,2906006,BA,BAHIA,29
16623,PIÚMA,3204203,ES,ESPÍRITO SANTO,32
58021,BOM JESUS DO ARAGUAIA,5101852,MT,MATO GROSSO,51
12933,COXIM,5003306,MS,MATO GROSSO DO SUL,50
25872,CORRENTINA,2909307,BA,BAHIA,29
16104,TEJUPÁ,3554201,SP,SÃO PAULO,35
50342,LIMEIRA DO OESTE,3138625,MG,MINAS GERAIS,31
54393,BANDEIRANTE,4202081,SC,SANTA CATARINA,42
30726,DOUTOR CAMARGO,4107306,PR,PARANÁ,41
50854,RODRIGUES ALVES,1200427,AC,ACRE,12
58210,CAMPO LIMPO DE GOIÁS,5204854,GO,GOIÁS,52
1456,PARANAPUÃ,3535903,SP,SÃO PAULO,35
22150,IPAMERI,5210109,GO,GOIÁS,52
53655,SÃO JOÃO DA LAGOA,3162252,MG,MINAS GERAIS,31
49171,TUIUTI,3554953,SP,SÃO PAULO,35
37994,MAJOR GERCINO,4210209,SC,SANTA CATARINA,42
53002,CHAPADA GAÚCHA,3116159,MG,MINAS GERAIS,31
44327,ELDORADO DO SUL,4306767,RS,RIO GRANDE DO SUL,43
38522,ÁGUA NOVA,2400406,RN,RIO GRANDE DO NORTE,24
23386,CAÇU,5204300,GO,GOIÁS,52
40338,CRUZÁLIA,3513306,SP,SÃO PAULO,35
54386,BALNEÁRIO GAIVOTA,4202073,SC,SANTA CATARINA,42
25054,PIRANHAS,5217203,GO,GOIÁS,52
31134,AREIA BRANCA,2401107,RN,RIO GRANDE DO NORTE,24
51334,TRACUATEUA,1508035,PA,PARÁ,15
37066,CARMO DO RIO CLARO,3114402,MG,MINAS GERAIS,31
48725,MARCAÇÃO,2509057,PB,PARAÍBA,25
17323,ROTEIRO,2707800,AL,ALAGOAS,27
41265,JURANDA,4112959,PR,PARANÁ,41
17419,SOURE,1507904,PA,PARÁ,15
45481,TIMBÓ GRANDE,4218251,SC,SANTA CATARINA,42
49621,MIRIM DOCE,4210852,SC,SANTA CATARINA,42
47647,FAZENDA RIO GRANDE,4107652,PR,PARANÁ,41
9843,RUSSAS,2311801,CE,CEARÁ,23
3928,CONDADO,2604601,PE,PERNAMBUCO,26
34894,CONCEIÇÃO DO ALMEIDA,2908309,BA,BAHIA,29
36830,MANDURI,3528601,SP,SÃO PAULO,35
16238,IGARAPAVA,3520103,SP,SÃO PAULO,35
58416,MOJUÍ DOS CAMPOS,1504752,PA,PARÁ,15
46026,FORQUILHINHA,4205456,SC,SANTA CATARINA,42
39899,GOIANA,2606200,PE,PERNAMBUCO,26
23991,SÃO CRISTÓVÃO,2806701,SE,SERGIPE,28
39545,BOM JESUS DE GOIÁS,5203500,GO,GOIÁS,52
39277,ANTÔNIO DIAS,3103009,MG,MINAS GERAIS,31
22215,IRAMAIA,2914307,BA,BAHIA,29
1298,MAGALHÃES BARATA,1504109,PA,PARÁ,15
36335,CUBATI,2505006,PB,PARAÍBA,25
53284,JOSENÓPOLIS,3136579,MG,MINAS GERAIS,31
37808,GAROPABA,4205704,SC,SANTA CATARINA,42
52340,NOVO BARREIRO,4313490,RS,RIO GRANDE DO SUL,43
42116,ABREU E LIMA,2600054,PE,PERNAMBUCO,26
10801,NÃO-ME-TOQUE,4312658,RS,RIO GRANDE DO SUL,43
10416,SAGRES,3544707,SP,SÃO PAULO,35
34904,CONTENDAS DO SINCORÁ,2908804,BA,BAHIA,29
56205,SÃO FRANCISCO,2513984,PB,PARAÍBA,25
17811,PRESIDENTE KENNEDY,1718402,TO,TOCANTINS,17
52151,SANTA RITA DO NOVO DESTINO,5219456,GO,GOIÁS,52
3306,FLORÍNEA,3516101,SP,SÃO PAULO,35
20413,REDENTORA,4315404,RS,RIO GRANDE DO SUL,43
27856,PAULICÉIA,3536406,SP,SÃO PAULO,35
27265,TURIÚBA,3555208,SP,SÃO PAULO,35
17309,CONCEIÇÃO DO PARÁ,3117603,MG,MINAS GERAIS,31
33235,CABRÁLIA PAULISTA,3508306,SP,SÃO PAULO,35
2819,PINHALZINHO,4212908,SC,SANTA CATARINA,42
37334,CAROLINA,2102804,MA,MARANHÃO,21
4257,FRANCISCO SANTOS,2204204,PI,PIAUÍ,22
21247,ALECRIM,4300307,RS,RIO GRANDE DO SUL,43
49607,IRATI,4207858,SC,SANTA CATARINA,42
27502,SANTA IZABEL DO OESTE,4123808,PR,PARANÁ,41
34210,SÍTIO NOVO,2413706,RN,RIO GRANDE DO NORTE,24
19228,JACARACI,2917409,BA,BAHIA,29
14405,CAÇADOR,4203006,SC,SANTA CATARINA,42
56535,AMAJARI,1400027,RR,RORAIMA,14
15758,ABATIÁ,4100103,PR,PARANÁ,41
43641,PARANHOS,5006358,MS,MATO GROSSO DO SUL,50
14292,MATO VERDE,3141009,MG,MINAS GERAIS,31
41526,SALTO DO JACUÍ,4316451,RS,RIO GRANDE DO SUL,43
17457,NOVA PONTE,3145000,MG,MINAS GERAIS,31
40493,ATIBAIA,3504107,SP,SÃO PAULO,35
25463,PINHÃO,4119301,PR,PARANÁ,41
14546,SANTO ANTÔNIO DO PARAÍSO,4124301,PR,PARANÁ,41
39136,ÁLVARO DE CARVALHO,3501400,SP,SÃO PAULO,35
42130,ALTAMIRA DO PARANÁ,4100459,PR,PARANÁ,41
41588,ESTREITO,2104057,MA,MARANHÃO,21
1944,PARAOPEBA,3147402,MG,MINAS GERAIS,31
37956,BARRO PRETO,2903300,BA,BAHIA,29
54348,PAINEL,4211892,SC,SANTA CATARINA,42
22875,MURUTINGA DO SUL,3532108,SP,SÃO PAULO,35
41272,MISSAL,4116059,PR,PARANÁ,41
47094,BETÂNIA DO PIAUÍ,2201739,PI,PIAUÍ,22
21869,NOSSA SENHORA DO LIVRAMENTO,5106109,MT,MATO GROSSO,51
34148,RIO AZUL,4122008,PR,PARANÁ,41
54197,MULITERNO,4312625,RS,RIO GRANDE DO SUL,43
